date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:16:37	3209/3209	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Nov%202014%2010:57:15%20GMT	http://www.yitherapy.com/ecommerce/skin/frontend/rwd/iv_responsive/images/demo-logo.png	/yitherapy/www.yitherapy.com/ecommerce/skin/frontend/rwd/iv_responsive/images/demo-logo.png	(from http://www.yitherapy.com/ecommerce/skin/frontend/rwd/iv_responsive/css/styles.css)
10:16:38	4308/4308	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Nov%202014%2010:57:15%20GMT	http://www.yitherapy.com/ecommerce/skin/frontend/rwd/iv_responsive/images/social_icons.png	/yitherapy/www.yitherapy.com/ecommerce/skin/frontend/rwd/iv_responsive/images/social_icons.png	(from http://www.yitherapy.com/ecommerce/skin/frontend/rwd/iv_responsive/css/styles.css)
10:16:39	5245/5245	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Nov%202014%2010:57:15%20GMT	http://www.yitherapy.com/ecommerce/skin/frontend/rwd/iv_responsive/images/social_icons@2x.png	/yitherapy/www.yitherapy.com/ecommerce/skin/frontend/rwd/iv_responsive/images/social_icons@2x.png	(from http://www.yitherapy.com/ecommerce/skin/frontend/rwd/iv_responsive/css/styles.css)
10:16:40	7507/7507	---M--	200	added ('OK')	image/gif	date:Fri,%2021%20Nov%202014%2010:57:15%20GMT	http://www.yitherapy.com/ecommerce/skin/frontend/rwd/iv_responsive/images/opc-ajax-loader.gif	/yitherapy/www.yitherapy.com/ecommerce/skin/frontend/rwd/iv_responsive/images/opc-ajax-loader.gif	(from http://www.yitherapy.com/ecommerce/skin/frontend/rwd/iv_responsive/css/styles.css)
10:16:41	1446/1446	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Nov%202014%2010:57:15%20GMT	http://www.yitherapy.com/ecommerce/skin/frontend/rwd/iv_responsive/images/bg_x.png	/yitherapy/www.yitherapy.com/ecommerce/skin/frontend/rwd/iv_responsive/images/bg_x.png	(from http://www.yitherapy.com/ecommerce/skin/frontend/rwd/iv_responsive/css/styles.css)
10:16:42	1318/1318	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2021%20Nov%202014%2010:57:01%20GMT	http://www.yitherapy.com/ecommerce/js/varien/weee.js	/yitherapy/www.yitherapy.com/ecommerce/js/varien/weee.js	(from http://www.yitherapy.com/ecommerce/checkout/cart/)
10:16:43	8952/8952	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Feb%202016%2023:34:50%20GMT	http://www.yitherapy.com/ecommerce/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/m/images_2_/www.yitherapy.com-TCM-Health-Treatments-&-Massage-31.jpg	/yitherapy/www.yitherapy.com/ecommerce/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/m/images_2_/www.yitherapy.com-TCM-Health-Treatments-&-Massage-31.jpg	(from http://www.yitherapy.com/ecommerce/tcm%20health%20treatments%20&%20massage.html)
10:16:44	8952/8952	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Feb%202016%2023:34:50%20GMT	http://www.yitherapy.com/ecommerce/media/catalog/product/cache/1/image/1200x/040ec09b1e35df139433887a97daa66f/i/m/images_2_/www.yitherapy.com-TCM-Health-Treatments-&-Massage-31.jpg	/yitherapy/www.yitherapy.com/ecommerce/media/catalog/product/cache/1/image/1200x/040ec09b1e35df139433887a97daa66f/i/m/images_2_/www.yitherapy.com-TCM-Health-Treatments-&-Massage-31.jpg	(from http://www.yitherapy.com/ecommerce/tcm%20health%20treatments%20&%20massage.html)
10:16:45	2188/2188	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Feb%202016%2023:34:50%20GMT	http://www.yitherapy.com/ecommerce/media/catalog/product/cache/1/thumbnail/75x/9df78eab33525d08d6e5fb8d27136e95/i/m/images_2_/www.yitherapy.com-TCM-Health-Treatments-&-Massage-11.jpg	/yitherapy/www.yitherapy.com/ecommerce/media/catalog/product/cache/1/thumbnail/75x/9df78eab33525d08d6e5fb8d27136e95/i/m/images_2_/www.yitherapy.com-TCM-Health-Treatments-&-Massage-11.jpg	(from http://www.yitherapy.com/ecommerce/tcm%20health%20treatments%20&%20massage.html)
10:16:46	0/0	---M-Z	302	error ('Found')	text/html	date:Thu,%2012%20Oct%202017%2002:16:46%20GMT	http://www.yitherapy.com/ecommerce/catalog/product_compare/add/product/5/uenc/aHR0cDovL3d3dy55aXRoZXJhcHkuY29tOjgyLzE4NS8xODUzMjgvdGNtJTIwaGVhbHRoJTIwdHJlYXRtZW50cyUyMCZhbXA7JTIwbWFzc2FnZS5odG1s/form_key/vWCpGrD0BLpfAw84/	/yitherapy/www.yitherapy.com/ecommerce/catalog/product_compare/add/product/5/uenc/aHR0cDovL3d3dy55aXRoZXJhcHkuY29tOjgyLzE4NS8xODUzMjgvdGNtJTIwaGVhbHRoJTIwdHJlYXRtZW50cyUyMCZhbXA7JTIwbWFzc2FnZS5odG1s/form_key/vWCpGrD0BLpfAw84/index.html	(from http://www.yitherapy.com/ecommerce/tcm%20health%20treatments%20&%20massage.html)
10:16:46	9442/9442	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Feb%202016%2023:34:52%20GMT	http://www.yitherapy.com/ecommerce/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/m/images_1_/www.yitherapy.com-TCM-Scrapping-Care-31.jpg	/yitherapy/www.yitherapy.com/ecommerce/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/m/images_1_/www.yitherapy.com-TCM-Scrapping-Care-31.jpg	(from http://www.yitherapy.com/ecommerce/tcm%20scrapping%20care.html)
10:16:47	0/0	---M-Z	302	error ('Found')	text/html	date:Thu,%2012%20Oct%202017%2002:16:46%20GMT	http://www.yitherapy.com/ecommerce/sendfriend/product/send/id/5/	/yitherapy/www.yitherapy.com/ecommerce/sendfriend/product/send/id/5/index.html	(from http://www.yitherapy.com/ecommerce/tcm%20health%20treatments%20&%20massage.html)
10:16:47	59399/59399	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Oct%202017%2002:16:46%20GMT	http://www.yitherapy.com/ecommerce/review/product/list/id/5/	/yitherapy/www.yitherapy.com/ecommerce/review/product/list/id/5/index.html	(from http://www.yitherapy.com/ecommerce/tcm%20health%20treatments%20&%20massage.html)
10:16:48	9442/9442	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Feb%202016%2023:34:52%20GMT	http://www.yitherapy.com/ecommerce/media/catalog/product/cache/1/image/1200x/040ec09b1e35df139433887a97daa66f/i/m/images_1_/www.yitherapy.com-TCM-Scrapping-Care-31.jpg	/yitherapy/www.yitherapy.com/ecommerce/media/catalog/product/cache/1/image/1200x/040ec09b1e35df139433887a97daa66f/i/m/images_1_/www.yitherapy.com-TCM-Scrapping-Care-31.jpg	(from http://www.yitherapy.com/ecommerce/tcm%20scrapping%20care.html)
10:16:48	2191/2191	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Feb%202016%2023:34:52%20GMT	http://www.yitherapy.com/ecommerce/media/catalog/product/cache/1/thumbnail/75x/9df78eab33525d08d6e5fb8d27136e95/i/m/images_1_/www.yitherapy.com-TCM-Scrapping-Care-11.jpg	/yitherapy/www.yitherapy.com/ecommerce/media/catalog/product/cache/1/thumbnail/75x/9df78eab33525d08d6e5fb8d27136e95/i/m/images_1_/www.yitherapy.com-TCM-Scrapping-Care-11.jpg	(from http://www.yitherapy.com/ecommerce/tcm%20scrapping%20care.html)
10:16:49	1635/1635	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20May%202016%2007:33:19%20GMT	http://www.yitherapy.com/ecommerce/media/catalog/product/cache/1/thumbnail/50x50/9df78eab33525d08d6e5fb8d27136e95/i/m/images_2_/www.yitherapy.com-TCM-Health-Treatments-&-Massage-10.jpg	/yitherapy/www.yitherapy.com/ecommerce/media/catalog/product/cache/1/thumbnail/50x50/9df78eab33525d08d6e5fb8d27136e95/i/m/images_2_/www.yitherapy.com-TCM-Health-Treatments-&-Massage-10.jpg	(from http://www.yitherapy.com/ecommerce/tcm%20fire%20cupping.html)
10:16:49	0/0	---M-Z	302	error ('Found')	text/html	date:Thu,%2012%20Oct%202017%2002:16:49%20GMT	http://www.yitherapy.com/ecommerce/catalog/product_compare/add/product/4/uenc/aHR0cDovL3d3dy55aXRoZXJhcHkuY29tOjgyLzE4NS8xODUzMjgvdGNtJTIwc2NyYXBwaW5nJTIwY2FyZS5odG1s/form_key/vWCpGrD0BLpfAw84/	/yitherapy/www.yitherapy.com/ecommerce/catalog/product_compare/add/product/4/uenc/aHR0cDovL3d3dy55aXRoZXJhcHkuY29tOjgyLzE4NS8xODUzMjgvdGNtJTIwc2NyYXBwaW5nJTIwY2FyZS5odG1s/form_key/vWCpGrD0BLpfAw84/index.html	(from http://www.yitherapy.com/ecommerce/tcm%20scrapping%20care.html)
10:16:49	0/0	---M-Z	302	error ('Found')	text/html	date:Thu,%2012%20Oct%202017%2002:16:49%20GMT	http://www.yitherapy.com/ecommerce/sendfriend/product/send/id/4/	/yitherapy/www.yitherapy.com/ecommerce/sendfriend/product/send/id/4/index.html	(from http://www.yitherapy.com/ecommerce/tcm%20scrapping%20care.html)
10:16:50	59260/59260	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Oct%202017%2002:16:49%20GMT	http://www.yitherapy.com/ecommerce/review/product/list/id/4/	/yitherapy/www.yitherapy.com/ecommerce/review/product/list/id/4/index.html	(from http://www.yitherapy.com/ecommerce/tcm%20scrapping%20care.html)
10:16:50	7187/7187	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Feb%202016%2023:34:48%20GMT	http://www.yitherapy.com/ecommerce/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/d/o/download_1_/www.yitherapy.com-TCM-Fire-Cupping-31.jpg	/yitherapy/www.yitherapy.com/ecommerce/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/d/o/download_1_/www.yitherapy.com-TCM-Fire-Cupping-31.jpg	(from http://www.yitherapy.com/ecommerce/tcm%20fire%20cupping.html)
10:16:51	1891/1891	---M-Z	503	error ('Service%20Unavailable')	text/html	date:Thu,%2012%20Oct%202017%2002:16:51%20GMT	http://www.yitherapy.com/ecommerce/checkout/cart/ajaxDelete/id/8/uenc/aHR0cDovL3d3dy55aXRoZXJhcHkuY29tOjgyLzE4NS8xODUzMjgvdGNtJTIwZmlyZSUyMGN1cHBpbmcuaHRtbA,,/	/yitherapy/www.yitherapy.com/ecommerce/checkout/cart/ajaxDelete/id/8/uenc/aHR0cDovL3d3dy55aXRoZXJhcHkuY29tOjgyLzE4NS8xODUzMjgvdGNtJTIwZmlyZSUyMGN1cHBpbmcuaHRtbA,,/index.html	(from http://www.yitherapy.com/ecommerce/tcm%20fire%20cupping.html)
10:16:52	7187/7187	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Feb%202016%2023:34:48%20GMT	http://www.yitherapy.com/ecommerce/media/catalog/product/cache/1/image/1200x/040ec09b1e35df139433887a97daa66f/d/o/download_1_/www.yitherapy.com-TCM-Fire-Cupping-31.jpg	/yitherapy/www.yitherapy.com/ecommerce/media/catalog/product/cache/1/image/1200x/040ec09b1e35df139433887a97daa66f/d/o/download_1_/www.yitherapy.com-TCM-Fire-Cupping-31.jpg	(from http://www.yitherapy.com/ecommerce/tcm%20fire%20cupping.html)
10:16:52	53890/53890	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Oct%202017%2002:16:51%20GMT	http://www.yitherapy.com/ecommerce/checkout/cart/configure/id/8/	/yitherapy/www.yitherapy.com/ecommerce/checkout/cart/configure/id/8/index.html	(from http://www.yitherapy.com/ecommerce/tcm%20fire%20cupping.html)
10:16:52	2614/2614	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Feb%202016%2023:34:48%20GMT	http://www.yitherapy.com/ecommerce/media/catalog/product/cache/1/thumbnail/75x/9df78eab33525d08d6e5fb8d27136e95/d/o/download_1_/www.yitherapy.com-TCM-Fire-Cupping-11.jpg	/yitherapy/www.yitherapy.com/ecommerce/media/catalog/product/cache/1/thumbnail/75x/9df78eab33525d08d6e5fb8d27136e95/d/o/download_1_/www.yitherapy.com-TCM-Fire-Cupping-11.jpg	(from http://www.yitherapy.com/ecommerce/tcm%20fire%20cupping.html)
10:16:53	0/0	---M-Z	302	error ('Found')	text/html	date:Thu,%2012%20Oct%202017%2002:16:53%20GMT	http://www.yitherapy.com/ecommerce/sendfriend/product/send/id/3/	/yitherapy/www.yitherapy.com/ecommerce/sendfriend/product/send/id/3/index.html	(from http://www.yitherapy.com/ecommerce/tcm%20fire%20cupping.html)
10:16:53	0/0	---M-Z	302	error ('Found')	text/html	date:Thu,%2012%20Oct%202017%2002:16:53%20GMT	http://www.yitherapy.com/ecommerce/catalog/product_compare/add/product/3/uenc/aHR0cDovL3d3dy55aXRoZXJhcHkuY29tOjgyLzE4NS8xODUzMjgvdGNtJTIwZmlyZSUyMGN1cHBpbmcuaHRtbA,,/form_key/vWCpGrD0BLpfAw84/	/yitherapy/www.yitherapy.com/ecommerce/catalog/product_compare/add/product/3/uenc/aHR0cDovL3d3dy55aXRoZXJhcHkuY29tOjgyLzE4NS8xODUzMjgvdGNtJTIwZmlyZSUyMGN1cHBpbmcuaHRtbA,,/form_key/vWCpGrD0BLpfAw84/index.html	(from http://www.yitherapy.com/ecommerce/tcm%20fire%20cupping.html)
10:16:53	1575/1575	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Feb%202016%2016:21:27%20GMT	http://www.yitherapy.com/ecommerce/media/catalog/product/cache/1/thumbnail/50x50/9df78eab33525d08d6e5fb8d27136e95/i/m/images_1_/www.yitherapy.com-TCM-Scrapping-Care-10.jpg	/yitherapy/www.yitherapy.com/ecommerce/media/catalog/product/cache/1/thumbnail/50x50/9df78eab33525d08d6e5fb8d27136e95/i/m/images_1_/www.yitherapy.com-TCM-Scrapping-Care-10.jpg	(from http://www.yitherapy.com/ecommerce/tcm%20tui%20na.html)
10:16:54	59246/59246	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Oct%202017%2002:16:53%20GMT	http://www.yitherapy.com/ecommerce/review/product/list/id/3/	/yitherapy/www.yitherapy.com/ecommerce/review/product/list/id/3/index.html	(from http://www.yitherapy.com/ecommerce/tcm%20fire%20cupping.html)
10:16:54	10934/10934	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Feb%202016%2023:34:54%20GMT	http://www.yitherapy.com/ecommerce/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/m/images/www.yitherapy.com-TCM-TUI-NA-31.jpg	/yitherapy/www.yitherapy.com/ecommerce/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/m/images/www.yitherapy.com-TCM-TUI-NA-31.jpg	(from http://www.yitherapy.com/ecommerce/tcm%20tui%20na.html)
10:16:55	1891/1891	---M-Z	503	error ('Service%20Unavailable')	text/html	date:Thu,%2012%20Oct%202017%2002:16:55%20GMT	http://www.yitherapy.com/ecommerce/checkout/cart/ajaxDelete/id/8/uenc/aHR0cDovL3d3dy55aXRoZXJhcHkuY29tOjgyLzE4NS8xODUzMjgvdGNtJTIwdHVpJTIwbmEuaHRtbA,,/	/yitherapy/www.yitherapy.com/ecommerce/checkout/cart/ajaxDelete/id/8/uenc/aHR0cDovL3d3dy55aXRoZXJhcHkuY29tOjgyLzE4NS8xODUzMjgvdGNtJTIwdHVpJTIwbmEuaHRtbA,,/index.html	(from http://www.yitherapy.com/ecommerce/tcm%20tui%20na.html)
10:16:56	1893/1893	---M-Z	503	error ('Service%20Unavailable')	text/html	date:Thu,%2012%20Oct%202017%2002:16:55%20GMT	http://www.yitherapy.com/ecommerce/checkout/cart/ajaxDelete/id/9/uenc/aHR0cDovL3d3dy55aXRoZXJhcHkuY29tOjgyLzE4NS8xODUzMjgvdGNtJTIwdHVpJTIwbmEuaHRtbA,,/	/yitherapy/www.yitherapy.com/ecommerce/checkout/cart/ajaxDelete/id/9/uenc/aHR0cDovL3d3dy55aXRoZXJhcHkuY29tOjgyLzE4NS8xODUzMjgvdGNtJTIwdHVpJTIwbmEuaHRtbA,,/index.html	(from http://www.yitherapy.com/ecommerce/tcm%20tui%20na.html)
10:16:56	10934/10934	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Feb%202016%2023:34:54%20GMT	http://www.yitherapy.com/ecommerce/media/catalog/product/cache/1/image/1200x/040ec09b1e35df139433887a97daa66f/i/m/images/www.yitherapy.com-TCM-TUI-NA-31.jpg	/yitherapy/www.yitherapy.com/ecommerce/media/catalog/product/cache/1/image/1200x/040ec09b1e35df139433887a97daa66f/i/m/images/www.yitherapy.com-TCM-TUI-NA-31.jpg	(from http://www.yitherapy.com/ecommerce/tcm%20tui%20na.html)
10:16:56	52899/52899	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Oct%202017%2002:16:55%20GMT	http://www.yitherapy.com/ecommerce/checkout/cart/configure/id/9/	/yitherapy/www.yitherapy.com/ecommerce/checkout/cart/configure/id/9/index.html	(from http://www.yitherapy.com/ecommerce/tcm%20tui%20na.html)
10:16:57	2591/2591	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Feb%202016%2023:34:54%20GMT	http://www.yitherapy.com/ecommerce/media/catalog/product/cache/1/thumbnail/75x/9df78eab33525d08d6e5fb8d27136e95/i/m/images/www.yitherapy.com-TCM-TUI-NA-11.jpg	/yitherapy/www.yitherapy.com/ecommerce/media/catalog/product/cache/1/thumbnail/75x/9df78eab33525d08d6e5fb8d27136e95/i/m/images/www.yitherapy.com-TCM-TUI-NA-11.jpg	(from http://www.yitherapy.com/ecommerce/tcm%20tui%20na.html)
10:16:57	0/0	---M-Z	302	error ('Found')	text/html	date:Thu,%2012%20Oct%202017%2002:16:57%20GMT	http://www.yitherapy.com/ecommerce/sendfriend/product/send/id/2/	/yitherapy/www.yitherapy.com/ecommerce/sendfriend/product/send/id/2/index.html	(from http://www.yitherapy.com/ecommerce/tcm%20tui%20na.html)
10:16:57	0/0	---M-Z	302	error ('Found')	text/html	date:Thu,%2012%20Oct%202017%2002:16:57%20GMT	http://www.yitherapy.com/ecommerce/catalog/product_compare/add/product/2/uenc/aHR0cDovL3d3dy55aXRoZXJhcHkuY29tOjgyLzE4NS8xODUzMjgvdGNtJTIwdHVpJTIwbmEuaHRtbA,,/form_key/vWCpGrD0BLpfAw84/	/yitherapy/www.yitherapy.com/ecommerce/catalog/product_compare/add/product/2/uenc/aHR0cDovL3d3dy55aXRoZXJhcHkuY29tOjgyLzE4NS8xODUzMjgvdGNtJTIwdHVpJTIwbmEuaHRtbA,,/form_key/vWCpGrD0BLpfAw84/index.html	(from http://www.yitherapy.com/ecommerce/tcm%20tui%20na.html)
10:16:57	1648/1648	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Feb%202016%2015:50:27%20GMT	http://www.yitherapy.com/ecommerce/media/catalog/product/cache/1/thumbnail/50x50/9df78eab33525d08d6e5fb8d27136e95/t/c/tcm_tui_na_400x267/www.yitherapy.com-Body-Massage-10.jpg	/yitherapy/www.yitherapy.com/ecommerce/media/catalog/product/cache/1/thumbnail/50x50/9df78eab33525d08d6e5fb8d27136e95/t/c/tcm_tui_na_400x267/www.yitherapy.com-Body-Massage-10.jpg	(from http://www.yitherapy.com/ecommerce/catalog/seo_sitemap/category/)
10:16:58	59255/59255	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Oct%202017%2002:16:57%20GMT	http://www.yitherapy.com/ecommerce/review/product/list/id/2/	/yitherapy/www.yitherapy.com/ecommerce/review/product/list/id/2/index.html	(from http://www.yitherapy.com/ecommerce/tcm%20tui%20na.html)
10:16:58	1729/1729	---M--	200	added ('OK')	image/jpeg	date:Tue,%2015%20Mar%202016%2014:25:55%20GMT	http://www.yitherapy.com/ecommerce/media/catalog/product/cache/1/thumbnail/50x50/9df78eab33525d08d6e5fb8d27136e95/i/m/images/www.yitherapy.com-TCM-TUI-NA-10.jpg	/yitherapy/www.yitherapy.com/ecommerce/media/catalog/product/cache/1/thumbnail/50x50/9df78eab33525d08d6e5fb8d27136e95/i/m/images/www.yitherapy.com-TCM-TUI-NA-10.jpg	(from http://www.yitherapy.com/ecommerce/catalog/seo_sitemap/category/)
10:16:59	1802/1802	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Mar%202016%2016:21:58%20GMT	http://www.yitherapy.com/ecommerce/media/catalog/product/cache/1/thumbnail/50x50/9df78eab33525d08d6e5fb8d27136e95/d/o/download_1_/www.yitherapy.com-TCM-Fire-Cupping-10.jpg	/yitherapy/www.yitherapy.com/ecommerce/media/catalog/product/cache/1/thumbnail/50x50/9df78eab33525d08d6e5fb8d27136e95/d/o/download_1_/www.yitherapy.com-TCM-Fire-Cupping-10.jpg	(from http://www.yitherapy.com/ecommerce/catalog/seo_sitemap/category/)
10:16:59	1891/1891	---M-Z	503	error ('Service%20Unavailable')	text/html	date:Thu,%2012%20Oct%202017%2002:16:59%20GMT	http://www.yitherapy.com/ecommerce/checkout/cart/ajaxDelete/id/12/uenc/aHR0cDovL3d3dy55aXRoZXJhcHkuY29tOjgyLzE4NS8xODUzMjgvY2F0YWxvZy9zZW9fc2l0ZW1hcC9jYXRlZ29yeS8,/	/yitherapy/www.yitherapy.com/ecommerce/checkout/cart/ajaxDelete/id/12/uenc/aHR0cDovL3d3dy55aXRoZXJhcHkuY29tOjgyLzE4NS8xODUzMjgvY2F0YWxvZy9zZW9fc2l0ZW1hcC9jYXRlZ29yeS8,/index.html	(from http://www.yitherapy.com/ecommerce/catalog/seo_sitemap/category/)
10:17:00	52854/52854	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Oct%202017%2002:16:59%20GMT	http://www.yitherapy.com/ecommerce/checkout/cart/configure/id/12/	/yitherapy/www.yitherapy.com/ecommerce/checkout/cart/configure/id/12/index.html	(from http://www.yitherapy.com/ecommerce/catalog/seo_sitemap/category/)
10:17:00	1891/1891	---M-Z	503	error ('Service%20Unavailable')	text/html	date:Thu,%2012%20Oct%202017%2002:17:00%20GMT	http://www.yitherapy.com/ecommerce/checkout/cart/ajaxDelete/id/11/uenc/aHR0cDovL3d3dy55aXRoZXJhcHkuY29tOjgyLzE4NS8xODUzMjgvY2F0YWxvZy9zZW9fc2l0ZW1hcC9jYXRlZ29yeS8,/	/yitherapy/www.yitherapy.com/ecommerce/checkout/cart/ajaxDelete/id/11/uenc/aHR0cDovL3d3dy55aXRoZXJhcHkuY29tOjgyLzE4NS8xODUzMjgvY2F0YWxvZy9zZW9fc2l0ZW1hcC9jYXRlZ29yeS8,/index.html	(from http://www.yitherapy.com/ecommerce/catalog/seo_sitemap/category/)
10:17:02	1891/1891	---M-Z	503	error ('Service%20Unavailable')	text/html	date:Thu,%2012%20Oct%202017%2002:17:01%20GMT	http://www.yitherapy.com/ecommerce/checkout/cart/ajaxDelete/id/10/uenc/aHR0cDovL3d3dy55aXRoZXJhcHkuY29tOjgyLzE4NS8xODUzMjgvY2F0YWxvZy9zZW9fc2l0ZW1hcC9jYXRlZ29yeS8,/	/yitherapy/www.yitherapy.com/ecommerce/checkout/cart/ajaxDelete/id/10/uenc/aHR0cDovL3d3dy55aXRoZXJhcHkuY29tOjgyLzE4NS8xODUzMjgvY2F0YWxvZy9zZW9fc2l0ZW1hcC9jYXRlZ29yeS8,/index.html	(from http://www.yitherapy.com/ecommerce/catalog/seo_sitemap/category/)
10:17:02	52880/52880	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Oct%202017%2002:17:00%20GMT	http://www.yitherapy.com/ecommerce/checkout/cart/configure/id/11/	/yitherapy/www.yitherapy.com/ecommerce/checkout/cart/configure/id/11/index.html	(from http://www.yitherapy.com/ecommerce/catalog/seo_sitemap/category/)
10:17:03	52868/52868	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Oct%202017%2002:17:00%20GMT	http://www.yitherapy.com/ecommerce/checkout/cart/configure/id/10/	/yitherapy/www.yitherapy.com/ecommerce/checkout/cart/configure/id/10/index.html	(from http://www.yitherapy.com/ecommerce/catalog/seo_sitemap/category/)
10:17:03	1891/1891	---M-Z	503	error ('Service%20Unavailable')	text/html	date:Thu,%2012%20Oct%202017%2002:17:02%20GMT	http://www.yitherapy.com/ecommerce/checkout/cart/ajaxDelete/id/12/uenc/aHR0cDovL3d3dy55aXRoZXJhcHkuY29tOjgyLzE4NS8xODUzMjgvY2F0YWxvZ3NlYXJjaC90ZXJtL3BvcHVsYXIv/	/yitherapy/www.yitherapy.com/ecommerce/checkout/cart/ajaxDelete/id/12/uenc/aHR0cDovL3d3dy55aXRoZXJhcHkuY29tOjgyLzE4NS8xODUzMjgvY2F0YWxvZ3NlYXJjaC90ZXJtL3BvcHVsYXIv/index.html	(from http://www.yitherapy.com/ecommerce/catalogsearch/term/popular/)
10:17:03	1891/1891	---M-Z	503	error ('Service%20Unavailable')	text/html	date:Thu,%2012%20Oct%202017%2002:17:02%20GMT	http://www.yitherapy.com/ecommerce/checkout/cart/ajaxDelete/id/11/uenc/aHR0cDovL3d3dy55aXRoZXJhcHkuY29tOjgyLzE4NS8xODUzMjgvY2F0YWxvZ3NlYXJjaC90ZXJtL3BvcHVsYXIv/	/yitherapy/www.yitherapy.com/ecommerce/checkout/cart/ajaxDelete/id/11/uenc/aHR0cDovL3d3dy55aXRoZXJhcHkuY29tOjgyLzE4NS8xODUzMjgvY2F0YWxvZ3NlYXJjaC90ZXJtL3BvcHVsYXIv/index.html	(from http://www.yitherapy.com/ecommerce/catalogsearch/term/popular/)
10:17:03	43007/43007	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Oct%202017%2002:17:01%20GMT	http://www.yitherapy.com/ecommerce/catalog/seo_sitemap/product/	/yitherapy/www.yitherapy.com/ecommerce/catalog/seo_sitemap/product/index.html	(from http://www.yitherapy.com/ecommerce/catalog/seo_sitemap/category/)
10:17:03	1891/1891	---M-Z	503	error ('Service%20Unavailable')	text/html	date:Thu,%2012%20Oct%202017%2002:17:03%20GMT	http://www.yitherapy.com/ecommerce/checkout/cart/ajaxDelete/id/10/uenc/aHR0cDovL3d3dy55aXRoZXJhcHkuY29tOjgyLzE4NS8xODUzMjgvY2F0YWxvZ3NlYXJjaC90ZXJtL3BvcHVsYXIv/	/yitherapy/www.yitherapy.com/ecommerce/checkout/cart/ajaxDelete/id/10/uenc/aHR0cDovL3d3dy55aXRoZXJhcHkuY29tOjgyLzE4NS8xODUzMjgvY2F0YWxvZ3NlYXJjaC90ZXJtL3BvcHVsYXIv/index.html	(from http://www.yitherapy.com/ecommerce/catalogsearch/term/popular/)
10:17:04	68/68	---M--	200	added ('OK')	image/gif	date:Fri,%2021%20Nov%202014%2010:56:58%20GMT	http://www.yitherapy.com/ecommerce/js/calendar/menuarrow.gif	/yitherapy/www.yitherapy.com/ecommerce/js/calendar/menuarrow.gif	(from http://www.yitherapy.com/ecommerce/js/calendar/calendar-win2k-1.css)
